ticker,body,key_segments,nlp_text
TSLA,$TSLA The main thing stopping a rapid fall is Nasdaq and S&amp;p500 are having a good day. When people start profit taking off them this will fall fast,The main thing stopping a rapid fall is Nasdaq and S amp p500 are having a good day.,The main thing stopping a rapid fall is Nasdaq and S amp p500 are having a good day.
TSLA,$TSLA when this runs it runs. watch,when this runs it runs.,when this runs it runs.
TSLA,$TSLA why the put is not moving much at all compared to the move of the price????????,why the put is not moving much at all compared to the move of the price????????,why the put is not moving much at all compared to the move of the price????????
TSLA,$TSLA 1000% AGREE. THIS PO-TRASH IS DEAD. WAKE UP AND SELL!!!!!! SUB 400 ON THE TABLE FOR TODAY!!!!,,
TSLA,$TSLA IMAGINE THIS DROPS BACK TO 415 EOD LOL,IMAGINE THIS DROPS BACK TO 415 EOD LOL,IMAGINE THIS DROPS BACK TO 415 EOD LOL
TSLA,$TSLA POS COMPANY DYING BREED IN A DYING SECTOR,POS COMPANY DYING BREED IN A DYING SECTOR,POS COMPANY DYING BREED IN A DYING SECTOR
TSLA,$TSLA,,
TSLA,$TSLA 436 this time I’ll buy 440’s 😂tight stoploss 😂,436 this time I ll buy 440 s tight stoploss,436 this time I ll buy 440 s tight stoploss
TSLA,"$TSLA next er is car sales falling offa cliff and no subisides hitting them hard, now is when the company starts to collapse, while musk fumbles with his new toys.","next er is car sales falling offa cliff and no subisides hitting them hard, now is when the company starts to collapse, while musk fumbles with his new toys.","next er is car sales falling offa cliff and no subisides hitting them hard, now is when the company starts to collapse, while musk fumbles with his new toys."
TSLA,$MSAI Let’s see the reversal here massive private placement 😍😍 watching $F $AMD $UMAC $TSLA,Let s see the reversal here massive private placement watching,Let s see the reversal here massive private placement watching
TSLA,"$TSLA BOOM!!!!! RED CANDLE, NEW LOW OF DAY!!!!!!!!!!!",,
TSLA,$TSLA $VIX JUST SPIKED. WOW THIS IS ABOUT TO GET HAIRY!!!!!!!!!!!!!!!!!!,,
TSLA,$TSLA barely holding on,,
TSLA,"$TSLA is DUMPING, WE REPEAT!!!! $TSLA IS DUMPING!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","is DUMPING, WE REPEAT!!!!","is DUMPING, WE REPEAT!!!!"
TSLA,$TSLA market is about to top,market is about to top,market is about to top
TSLA,$TSLA $ARKK $SPY,,
TSLA,$TSLA $WMT $MSFT $SPY,,
TSLA,$TSLA just chopping with 440 magnet 🧐😴😂,just chopping with 440 magnet,just chopping with 440 magnet
TSLA,$TSLA $WMT $MSFT $SPY,,
TSLA,$TSLA,,
TSLA,$TSLA $ARKK $SPY,,
TSLA,"$TSLA quick question. Once FSD is figured out, what’s stopping a company like $UBER thats already got the infrastructure for ride sharing from just getting driverless cars for the customer that want them?",,
TSLA,$TSLA,,
TSLA,$TSLA just buying calls anything under 440 sell once pumps back up 😂,just buying calls anything under 440 sell once pumps back up,just buying calls anything under 440 sell once pumps back up
TSLA,$TSLA $390 next week,,
TSLA,$TSLA Happy Friday to all the uneductaed buyers,Happy Friday to all the uneductaed buyers,Happy Friday to all the uneductaed buyers
TSLA,"$TSLA the only palns musk has over next quarter is an expansion of taxi&#39;s in austin, nothing happening here.  not a thing else.","the only palns musk has over next quarter is an expansion of taxi s in austin, nothing happening here.","the only palns musk has over next quarter is an expansion of taxi s in austin, nothing happening here."
TSLA,"$TSLA  don’t worry this shouldn’t be an issue as long as the ceo isnt actively calling the head of this agency a retard, let alone it being insanely dangerous already 😂","don t worry this shouldn t be an issue as long as the ceo isnt actively calling the head of this agency a retard, let alone it being insanely dangerous already","don t worry this shouldn t be an issue as long as the ceo isnt actively calling the head of this agency a retard, let alone it being insanely dangerous already"
TSLA,$QQQ $SPY $TSLA stupidly I didn’t sell these yesterday but still holding 5k shares at $18.15 from yesterday.  Just set a stop at LOD now and will move on.,stupidly I didn t sell these yesterday but still holding 5k shares at .15 from yesterday.,stupidly I didn t sell these yesterday but still holding 5k shares at .15 from yesterday.
TSLA,$TSLA backtesting the 20sma on our daily here. Break or bounce area.,backtesting the 20sma on our daily here.,backtesting the 20sma on our daily here.
TSLA,$TSLA the floor will drop out soon,the floor will drop out soon,the floor will drop out soon
TSLA,$MSAI let’s see red to greennn massive private placement 😍😍 watching $NVDA $TSLA $INTC $SGBX,let s see red to greennn massive private placement watching,let s see red to greennn massive private placement watching
TSLA,NHTSA Questions Tesla Over New ‘Mad Max’ Driving Mode: Report  $TSLA   https://eletric-vehicles.com/tesla/nhtsa-questions-tesla-over-new-mad-max-driving-mode-report,NHTSA Questions Tesla Over New Mad Max Driving Mode Report,NHTSA Questions Tesla Over New Mad Max Driving Mode Report
TSLA,$TSLA barely holding onto the low of the day lol - this is about to get VERY BAD for anyone who&#39;s holding!!!!!!!!!!!!!!!,barely holding onto the low of the day lol this is about to get VERY BAD for anyone who s holding!!!!!!!!!!!!!!!,barely holding onto the low of the day lol this is about to get VERY BAD for anyone who s holding!!!!!!!!!!!!!!!
TSLA,$TSLA 444 eod,,
TSLA,$TSLA puts killing it,,
TSLA,$TSLA come on give me 430 today !!!,come on give me 430 today !!!,come on give me 430 today !!!
TSLA,$TSLA IM BUYING,,
TSLA,$TSLA $1t for Elon nothing for you. Classic exploitation,for Elon nothing for you.,for Elon nothing for you.
TSLA,"$TSLA soon as tech crashes, this is going through the floor. this hasn&#39;t even gotten bad yet. what a joke","soon as tech crashes, this is going through the floor.","soon as tech crashes, this is going through the floor."
TSLA,$TSLA,,
TSLA,$MSAI can squeeze here private placement news 😍😍 watching $AMD $TSLA $NVDA $GME,can squeeze here private placement news watching,can squeeze here private placement news watching
TSLA,"$TSLA the lvl II is retarded, this is straight algo, riskoff trading here","the lvl II is retarded, this is straight algo, riskoff trading here","the lvl II is retarded, this is straight algo, riskoff trading here"
TSLA,$TSLA DUMP,,
TSLA,"$TSLA correct me if I don&#39;t really understand how this works. But at some point today, don&#39;t the master manipulators, you have to start putting the screws to the put holders too.So this ends up somewhere in the middle of the trading range at close?",correct me if I don t really understand how this works.,correct me if I don t really understand how this works.
TSLA,$TSLA   Drop this POS already,Drop this POS already,Drop this POS already
TSLA,$TSLA trash ontop of trash,trash ontop of trash,trash ontop of trash
TSLA,"$TSLA Just wait until the Nasdaq falls from the high today, this will sink","Just wait until the Nasdaq falls from the high today, this will sink","Just wait until the Nasdaq falls from the high today, this will sink"
TSLA,$TSLA back to 440 😂,,
TSLA,$TSLA don&#39;t be stupid this is passing 400$ today. every eanrsing call musk stresses how much troube muck is havingwith robtos 10 years out atleast. to sell a maybye 100k at best.,don t be stupid this is passing 400 today.,don t be stupid this is passing 400 today.
TSLA,$TSLA,,
TSLA,$TSLA,,
TSLA,$TSLA  come on give me 430 before end of say!!!,come on give me 430 before end of say!!!,come on give me 430 before end of say!!!
TSLA,$TSLA,,
TSLA,$TSLA 435 puts printing for me 💪,435 puts printing for me,435 puts printing for me
TSLA,$TSLA keep adding,,
TSLA,$TSLA 399 lol,,
TSLA,$QQQ $TSLA $SPY BUY BYE BYE BUH BYE BUTT BUY BYEEE KNEEL AND SWALLOW @ASM,BUY BYE BYE BUH BYE BUTT BUY BYEEE KNEEL AND SWALLOW,BUY BYE BYE BUH BYE BUTT BUY BYEEE KNEEL AND SWALLOW
TSLA,$TSLA I don&#39;t understand why they are still propping it up at this point. Thank God I bought my puts at the bottom of their value otherwise the theta would be killing right now,I don t understand why they are still propping it up at this point.,I don t understand why they are still propping it up at this point.
TSLA,$TSLA timber!!!!!,,
TSLA,$TSLA oh no they gonna have to pay out the 437 puts!! They not gonna let that happen that’s for sure,oh no they gonna have to pay out the 437 puts!!,oh no they gonna have to pay out the 437 puts!!
TSLA,$TSLA PANIC HAS ENTERED THE CHAT.,PANIC HAS ENTERED THE CHAT.,PANIC HAS ENTERED THE CHAT.
TSLA,"$TSLA just one angry tweet, pleasssseeee!","just one angry tweet, pleasssseeee!","just one angry tweet, pleasssseeee!"
TSLA,$TSLA What the dealio? 1pm rip on this?,,
TSLA,$TSLL  Will buy back in sub $12! $TSLA $LCID $F $RIVN,,
TSLA,$TSLA you guys funded all the big guys getting out yesterday!,you guys funded all the big guys getting out yesterday!,you guys funded all the big guys getting out yesterday!
TSLA,$TSLA,,
TSLA,$TSLA quietly playing its hand under radar,quietly playing its hand under radar,quietly playing its hand under radar
TSLA,$TSLA still a bearish chart since October 1st,still a bearish chart since October 1st,still a bearish chart since October 1st
TSLA,$TSLA NEW DAILY LOWS. ONLY GOING LOWER. FRICK THIS FRCKING COMPANY,,
TSLA,"$TSLA Eat a big bag of _______, Elon.","Eat a big bag of , Elon.","Eat a big bag of , Elon."
TSLA,$TSLA About half the growth of China and India.,About half the growth of China and India.,About half the growth of China and India.
TSLA,$TSLA Put buyers are upset as they were forced to close their positions yesterday   lol,Put buyers are upset as they were forced to close their positions yesterday lol,Put buyers are upset as they were forced to close their positions yesterday lol
TSLA,$TSLA betting chops 437 to 440 all day wanna see 430 though 😂,betting chops 437 to 440 all day wanna see 430 though,betting chops 437 to 440 all day wanna see 430 though
TSLA,$TSLA JUST DUMPED!!!!!! WATCH OUT BELOW. 400 NEXT. THIS IS A TRASH STONK PICK. WHAT A JOKE. ENJOY,,
TSLA,$TSLA Polymarkets saying Mid Nov,Polymarkets saying Mid Nov,Polymarkets saying Mid Nov
TSLA,$TSLA why pay $400+ for a $200 stock...and that is being generous...earnings are 💩 and will only get worse for a WHILE...,why pay for a stock...and that is being generous...earnings are and will only get worse for a WHILE...,why pay for a stock...and that is being generous...earnings are and will only get worse for a WHILE...
TSLA,$TSLA  fastest way to loose money ?,fastest way to loose money ?,fastest way to loose money ?
TSLA,$TSLA where are the pumpers,where are the pumpers,where are the pumpers
TSLA,"$TSLA yesterday was the last pump, before this pump and dump, finally dumps. seeing 300$ again easily if not lower over next year.","yesterday was the last pump, before this pump and dump, finally dumps.","yesterday was the last pump, before this pump and dump, finally dumps."
TSLA,$TSLA   When is the Government shutdown Gonna be over ?,When is the Government shutdown Gonna be over ?,When is the Government shutdown Gonna be over ?
